 enthalpy p
 -1.5433130535897785E8 835369.9290185275
 -1.5425072072181377E8 813826.1431139081
 -1.5417137848510888E8 792282.3572092887
 -1.5409322197887886E8 770738.5713046694
 -1.540161987009506E8 749194.78540005
 -1.539402599004026E8 727650.9994954306
 -1.5386536021303633E8 706107.2135908112
 -1.5379145734114972E8 684563.4276861919
 -1.5371851177120683E8 663019.6417815725
 -1.5364648652406222E8 641475.8558769531
 -1.5357534693326783E8 619932.0699723337
 -1.5350506044769764E8 598388.2840677144
 -1.534355964553077E8 576844.498163095
 -1.5336692612533015E8 555300.7122584756
 -1.532990222665987E8 533756.9263538562
 -1.5323185920003435E8 512213.14044923685
 -1.5316541264360043E8 490669.35454461747
 -1.5309965960826778E8 469125.5686399981
 -1.5303457830372944E8 447581.7827353787
 -1.5297014805277124E8 426037.99683075934
 -1.529063492133466E8 404494.21092613996
 -1.528431631075247E8 382950.4250215206
 -1.5278057195658624E8 361406.6391169012
 -1.5271855882162806E8 339862.8532122818
 -1.526571075491166E8 318319.06730766245
 -1.5259620272089532E8 296775.2814030431
 -1.525358296082082E8 275231.4954984237
 -1.5247597412935317E8 253687.70959380432
 -1.5241662281062004E8 232143.92368918494
 -1.5235776275020793E8 210600.13778456557
 -1.522993815848484E8 189056.3518799462
 -1.522414674588908E8 167512.5659753268
 -1.5218400899563155E8 145968.78007070743

 -1.7608199529916152E8 1055218.0185459552
 -1.7610088276244545E8 1117887.5680823054
 -1.7611934776249966E8 1180557.1176186556
 -1.7613740419026476E8 1243226.6671550057
 -1.761550652286784E8 1305896.216691356
 -1.7617234340139705E8 1368565.766227706
 -1.7618925061732024E8 1431235.3157640563
 -1.7620579821134794E8 1493904.8653004065
 -1.762219969817533E8 1556574.4148367567
 -1.7623785722450575E8 1619243.9643731068
 -1.762533887648435E8 1681913.513909457
 -1.7626860098635662E8 1744583.0634458072
 -1.7628350285781932E8 1807252.6129821574
 -1.762981029579758E8 1869922.1625185076
 -1.763124094984685E8 1932591.7120548578
 -1.763264303450771E8 1995261.261591208
 -1.7634017303741375E8 2057930.8111275581
 -1.7635364480721173E8 2120600.360663908
 -1.7636685259532627E8 2183269.9102002583
 -1.763798030675575E8 2245939.4597366084
 -1.763925026293922E8 2308609.0092729586
 -1.764049574397534E8 2371278.558809309
 -1.7641717342383823E8 2433948.108345659
 -1.7642915628511563E8 2496617.657882009
 -1.7644091151655093E8 2559287.2074183594
 -1.7645244441111597E8 2621956.7569547095
 -1.764637600716403E8 2684626.3064910597
 -1.7647486342005226E8 2747295.85602741
 -1.764857592060556E8 2809965.40556376
 -1.764964520152835E8 2872634.9551001103
 -1.7650694627696642E8 2935304.5046364604
 -1.7651724627115038E8 2997974.0541728106
 -1.7652735613549557E8 3060643.603709161
 -1.765372798716859E8 3123313.153245511
 -1.7654702135147572E8 3185982.702781861
 -1.7655658432239792E8 3248652.2523182114
 -1.7656597241315717E8 3311321.8018545615
 -1.765751891387284E8 3373991.3513909117
 -1.7658423790518E8 3436660.900927262
 -1.7659312201424003E8 3499330.450463612

 -1.5419606389092147E8 1055218.0185459552
 -1.540951914439176E8 1031948.1929364585
 -1.5399655551837876E8 1008678.3673269618
 -1.5390001211213315E8 985408.5417174652
 -1.5380543200000542E8 962138.7161079685
 -1.5371269869571558E8 938868.8904984718
 -1.5362170676145703E8 915599.0648889751
 -1.5353236039530864E8 892329.2392794784
 -1.53444572242635E8 869059.4136699818
 -1.533582623895432E8 845789.5880604851
 -1.5327335750543648E8 822519.7624509884
 -1.5318979010853234E8 799249.9368414917
 -1.5310749793345967E8 775980.111231995
 -1.5302642338411477E8 752710.2856224984
 -1.529465130581381E8 729440.4600130017
 -1.5286771733187717E8 706170.634403505
 -1.5278998999669245E8 682900.8087940083
 -1.5271328793905085E8 659630.9831845117
 -1.5263757085813287E8 636361.157575015
 -1.5256280101571319E8 613091.3319655183
 -1.5248894301391968E8 589821.5063560216
 -1.5241596359716475E8 566551.680746525
 -1.5234383147511217E8 543281.8551370283
 -1.5227251716401216E8 520012.0295275316
 -1.5220199284412867E8 496742.2039180349
 -1.5213223223130754E8 473472.37830853823
 -1.520632104610096E8 450202.55269904155
 -1.519949039833608E8 426932.7270895449
 -1.519272904679671E8 403662.9014800482
 -1.5186034871740678E8 380393.0758705515
 -1.5179405858845177E8 357123.25026105484
 -1.517284009201918E8 333853.42465155816
 -1.516633574683353E8 310583.5990420615
 -1.5159891084505153E8 287313.7734325648
 -1.5153504446379247E8 264043.9478230681
 -1.514717424886007E8 240774.12221357145
 -1.514089897874648E8 217504.29660407477
 -1.5134677188933492E8 194234.4709945781
 -1.5128507494445315E8 170964.6453850814
 -1.512238856876916E8 147694.81977558474

 -1.7475645221633026E8 1127851.779207293
 -1.7477770413394907E8 1188705.4847271095
 -1.7479846658252236E8 1249559.1902469262
 -1.7481875693051466E8 1310412.8957667428
 -1.748385915910234E8 1371266.6012865594
 -1.7485798609266058E8 1432120.306806376
 -1.7487695514385813E8 1492974.0123261926
 -1.748955126913243E8 1553827.7178460092
 -1.749136719732866E8 1614681.4233658258
 -1.7493144556807643E8 1675535.1288856424
 -1.749488454385421E8 1736388.834405459
 -1.749658829727192E8 1797242.5399252756
 -1.7498256902113044E8 1858096.2454450922
 -1.749989139310616E8 1918949.9509649088
 -1.7501492757808858E8 1979803.6564847254
 -1.750306193951334E8 2040657.362004542
 -1.7504599839927638E8 2101511.0675243586
 -1.7506107321653026E8 2162364.7730441755
 -1.7507585210476398E8 2223218.4785639923
 -1.7509034297494066E8 2284072.184083809
 -1.7510455341081777E8 2344925.889603626
 -1.7511849068724412E8 2405779.595123443
 -1.7513216178717226E8 2466633.3006432597
 -1.751455734174949E8 2527487.0061630765
 -1.7515873202380255E8 2588340.7116828933
 -1.751716438041508E8 2649194.41720271
 -1.7518431472191644E8 2710048.122722527
 -1.7519675051781505E8 2770901.828242344
 -1.7520895672114566E8 2831755.5337621607
 -1.7522093866032174E8 2892609.2392819775
 -1.752327014727435E8 2953462.9448017944
 -1.752442501140602E8 3014316.650321611
 -1.7525558936686826E8 3075170.355841428
 -1.7526672384888607E8 3136024.061361245
 -1.7527765802064362E8 3196877.7668810617
 -1.7528839619272092E8 3257731.4724008786
 -1.7529894253256792E8 3318585.1779206954
 -1.753093010709338E8 3379438.883440512
 -1.7531947570793378E8 3440292.588960329
 -1.753294702187769E8 3501146.294480146

 -1.5346446896904677E8 1127851.779207293
 -1.5335295950282434E8 1102766.1095812628
 -1.532442283959022E8 1077680.4399552327
 -1.5313807606351495E8 1052594.7703292025
 -1.530343256604946E8 1027509.1007031724
 -1.5293281961410657E8 1002423.4310771422
 -1.5283341680814567E8 977337.7614511121
 -1.5273599027475944E8 952252.091825082
 -1.5264042528641573E8 927166.4221990518
 -1.5254661776637468E8 902080.7525730217
 -1.524544729550075E8 876995.0829469915
 -1.5236390428336978E8 851909.4133209614
 -1.522748324159801E8 826823.7436949313
 -1.5218718443274426E8 801738.0740689011
 -1.521008931260785E8 776652.404442871
 -1.5201589639400816E8 751566.7348168408
 -1.51932136713698E8 726481.0651908107
 -1.5184956068275976E8 701395.3955647806
 -1.5176811861797017E8 676309.7259387504
 -1.5168776420285606E8 651224.0563127203
 -1.516084541770662E8 626138.3866866902
 -1.515301480616297E8 601052.71706066
 -1.5145280791516218E8 575967.0474346299
 -1.5137639811686304E8 550881.3778085997
 -1.5130088517279267E8 525795.7081825696
 -1.5122623754244792E8 500710.03855653945
 -1.5115242548309672E8 475624.3689305093
 -1.510794209096988E8 450538.6993044792
 -1.5100719726854688E8 425453.02967844903
 -1.5093572942302155E8 400367.3600524189
 -1.5086499355007005E8 375281.69042638876
 -1.507949670462043E8 350196.0208003586
 -1.5072562844196993E8 325110.3511743285
 -1.5065695732397172E8 300024.68154829834
 -1.5058893426365566E8 274939.0119222682
 -1.5052154075214586E8 249853.3422962381
 -1.504547591405183E8 224767.67267020798
 -1.5038857258496845E8 199682.00304417787
 -1.5032296499639007E8 174596.33341814775
 -1.5025792099394068E8 149510.66379211764

 -1.7341134162505248E8 1204201.8201735513
 -1.7343523170060077E8 1263146.7746692116
 -1.734585505298338E8 1322091.7291648719
 -1.734813200832645E8 1381036.683660532
 -1.7350356102176505E8 1439981.6381561924
 -1.7352529280173883E8 1498926.5926518526
 -1.735465337697448E8 1557871.547147513
 -1.735673012478356E8 1616816.5016431732
 -1.735876116106946E8 1675761.4561388334
 -1.736074803555126E8 1734706.4106344937
 -1.736269221654195E8 1793651.365130154
 -1.7364595096717924E8 1852596.3196258142
 -1.7366457998376995E8 1911541.2741214745
 -1.7368282178238654E8 1970486.2286171347
 -1.7370068831834525E8 2029431.183112795
 -1.7371819097530895E8 2088376.1376084553
 -1.7373534060219762E8 2147321.0921041155
 -1.737521475471137E8 2206266.0465997756
 -1.7376862168857065E8 2265211.0010954356
 -1.737847724642804E8 2324155.9555910956
 -1.7380060889772826E8 2383100.9100867556
 -1.7381613962273914E8 2442045.8645824157
 -1.7383137290621632E8 2500990.8190780757
 -1.738463166692159E8 2559935.7735737357
 -1.738609785065025E8 2618880.7280693958
 -1.7387536570471758E8 2677825.682565056
 -1.7388948525927818E8 2736770.637060716
 -1.7390334389011216E8 2795715.591556376
 -1.739169480563265E8 2854660.546052036
 -1.7393030396989465E8 2913605.500547696
 -1.7394341760844213E8 2972550.455043356
 -1.7395629472720137E8 3031495.409539016
 -1.7396894087020057E8 3090440.364034676
 -1.739813613807455E8 3149385.318530336
 -1.739935614112477E8 3208330.273025996
 -1.7400554593244794E8 3267275.227521656
 -1.7401731974208E8 3326220.182017316
 -1.7402888747301498E8 3385165.136512976
 -1.7404025360092375E8 3444110.091008636
 -1.740514224514918E8 3503055.045504296
 -1.7406239820721808E8 3561999.999999956

 -1.5274265857153803E8 1204201.8201735513
 -1.526192056706935E8 1177207.3995233648
 -1.5249922140901673E8 1150212.9788731784
 -1.5238242708507353E8 1123218.5582229919
 -1.5226857931976867E8 1096224.1375728054
 -1.52157464094579E8 1069229.716922619
 -1.520488920239271E8 1042235.2962724323
 -1.5194269456315184E8 1015240.8756222457
 -1.5183872093529636E8 988246.4549720591
 -1.5173683561690181E8 961252.0343218725
 -1.516369162633576E8 934257.6136716859
 -1.5153885198339772E8 907263.1930214993
 -1.5144254189351857E8 880268.7723713127
 -1.5134789389875153E8 853274.3517211261
 -1.5125482365792936E8 826279.9310709395
 -1.5116325370043838E8 799285.5104207529
 -1.510731126682073E8 772291.0897705663
 -1.5098433466189438E8 745296.6691203797
 -1.5089685867428842E8 718302.2484701931
 -1.5081062809711507E8 691307.8278200065
 -1.5072559028995326E8 664313.4071698199
 -1.506416962019632E8 637318.9865196333
 -1.5055890003872898E8 610324.5658694467
 -1.5047715896781138E8 583330.1452192601
 -1.5039643285765237E8 556335.7245690735
 -1.5031668404532868E8 529341.3039188869
 -1.5023787712935278E8 502346.88326870033
 -1.5015997878429773E8 475352.46261851373
 -1.500829575945012E8 448358.04196832713
 -1.5000678390450308E8 421363.62131814053
 -1.49931429684204E8 394369.20066795393
 -1.498568684070127E8 367374.78001776733
 -1.4978307493948492E8 340380.35936758074
 -1.4971002544115707E8 313385.93871739414
 -1.4963769727344754E8 286391.51806720754
 -1.4956606891664165E8 259397.09741702097
 -1.4949511989410162E8 232402.6767668344
 -1.494248307029472E8 205408.25611664783
 -1.4935518275054494E8 178413.83546646126
 -1.49286158296222E8 151419.4148162747

 -1.720451941537858E8 1284394.9265453909
 -1.720720499932798E8 1341335.053381755
 -1.7209823346532923E8 1398275.1802181192
 -1.72123772739681E8 1455215.3070544833
 -1.7214869415770522E8 1512155.4338908475
 -1.7217302239203864E8 1569095.5607272116
 -1.7219678058885053E8 1626035.6875635758
 -1.7221999049497986E8 1682975.81439994
 -1.7224267257186046E8 1739915.9412363041
 -1.722648460978663E8 1796856.0680726683
 -1.7228652926048163E8 1853796.1949090324
 -1.723077392394989E8 1910736.3217453966
 -1.723284922822904E8 1967676.4485817607
 -1.7234880377204353E8 2024616.575418125
 -1.723686882897611E8 2081556.702254489
 -1.723881596706905E8 2138496.829090853
 -1.724072310557887E8 2195436.9559272174
 -1.7242591493874118E8 2252377.0827635815
 -1.7244422320899537E8 2309317.2095999457
 -1.7246216719121033E8 2366257.33643631
 -1.72479757681481E8 2423197.463272674
 -1.7249700498065153E8 2480137.590109038
 -1.725139189249977E8 2537077.7169454023
 -1.7253050891452664E8 2594017.8437817665
 -1.7254678393911567E8 2650957.9706181306
 -1.7256275260268745E8 2707898.097454495
 -1.7257842314559793E8 2764838.224290859
 -1.7259380346539566E8 2821778.351127223
 -1.7260890113609385E8 2878718.4779635873
 -1.7262372342608324E8 2935658.6047999514
 -1.726382773148002E8 2992598.7316363156
 -1.7265256950825414E8 3049538.8584726797
 -1.7266660645350736E8 3106478.985309044
 -1.7268039435219234E8 3163419.112145408
 -1.726939391731429E8 3220359.238981772
 -1.7270724666420934E8 3277299.3658181364
 -1.727203223633202E8 3334239.4926545005
 -1.727331716088486E8 3391179.6194908647
 -1.727457995493356E8 3448119.746327229
 -1.7275821115261838E8 3505059.873163593
 -1.727704112144067E8 3561999.999999957

 -1.5203222136439824E8 1284394.9265453909
 -1.518952615733119E8 1255395.6782359083
 -1.517626595296029E8 1226396.4299264257
 -1.5163402238309973E8 1197397.181616943
 -1.5150901279724613E8 1168397.9333074605
 -1.5138733855970088E8 1139398.684997978
 -1.512687445659051E8 1110399.4366884953
 -1.5115300654510257E8 1081400.1883790127
 -1.5103992608720058E8 1052400.9400695302
 -1.5092932665532264E8 1023401.6917600476
 -1.5082105035533893E8 994402.443450565
 -1.5071495529384643E8 965403.1951410824
 -1.506109133986888E8 936403.9468315998
 -1.5050880860675645E8 907404.6985221172
 -1.5040853534615493E8 878405.4502126346
 -1.503099972563414E8 849406.201903152
 -1.5021310610216978E8 820406.9535936695
 -1.5011778084711117E8 791407.7052841869
 -1.500239468580373E8 762408.4569747043
 -1.4993153521944246E8 733409.2086652217
 -1.498404821392451E8 704409.9603557391
 -1.4975072843165568E8 675410.7120462565
 -1.4966221906523886E8 646411.4637367739
 -1.495749027664005E8 617412.2154272913
 -1.4948873167021427E8 588412.9671178088
 -1.494036610118604E8 559413.7188083262
 -1.4931964885304958E8 530414.4704988436
 -1.4923665583870527E8 501415.222189361
 -1.4915464497991255E8 472415.9738798784
 -1.490735814597503E8 443416.7255703958
 -1.4899343245912668E8 414417.47726091323
 -1.4891416700015587E8 385418.22895143065
 -1.488357558049653E8 356418.98064194806
 -1.4875817116811514E8 327419.7323324655
 -1.4868138684106115E8 298420.4840229829
 -1.4860537792729914E8 269421.2357135003
 -1.4853012078701004E8 240421.98740401774
 -1.48455592950174E8 211422.73909453518
 -1.4838177303725228E8 182423.49078505262
 -1.483086406866471E8 153424.24247557006

 -1.7065625248517722E8 1368560.6715617941
 -1.706864724690291E8 1423396.6547727482
 -1.7071589311162862E8 1478232.6379837024
 -1.7074455110817397E8 1533068.6211946565
 -1.7077248054612345E8 1587904.6044056106
 -1.7079971315405458E8 1642740.5876165647
 -1.7082627852097318E8 1697576.5708275188
 -1.7085220429023817E8 1752412.554038473
 -1.7087751633159333E8 1807248.537249427
 -1.709022388942422E8 1862084.5204603812
 -1.7092639474345127E8 1916920.5036713353
 -1.70950005282788E8 1971756.4868822894
 -1.7097309066380253E8 2026592.4700932435
 -1.7099566988465884E8 2081428.4533041976
 -1.7101776087909073E8 2136264.436515152
 -1.7103938059676483E8 2191100.4197261063
 -1.7106054507607058E8 2245936.4029370607
 -1.7108126951017708E8 2300772.386148015
 -1.7110156830710205E8 2355608.3693589694
 -1.7112145514444107E8 2410444.3525699237
 -1.7114094301932305E8 2465280.335780878
 -1.7116004429408973E8 2520116.3189918324
 -1.7117877073813626E8 2574952.302202787
 -1.711971335662985E8 2629788.285413741
 -1.7121514347412768E8 2684624.2686246955
 -1.7123281067035374E8 2739460.25183565
 -1.7125014490680623E8 2794296.235046604
 -1.7126715550603017E8 2849132.2182575585
 -1.712838513868094E8 2903968.201468513
 -1.7130024108778763E8 2958804.184679467
 -1.7131633278935632E8 3013640.1678904216
 -1.713321343339623E8 3068476.151101376
 -1.713476532449709E8 3123312.1343123303
 -1.7136289674420848E8 3178148.1175232846
 -1.7137787176829466E8 3232984.100734239
 -1.7139258498386434E8 3287820.0839451933
 -1.7140704280177E8 3342656.0671561477
 -1.714212513903461E8 3397492.050367102
 -1.7143521668781027E8 3452328.0335780564
 -1.714489444138674E8 3507164.0167890107

 -1.5133503294477877E8 1368560.6715617941
 -1.511826690474805E8 1337457.2796269015
 -1.510358229850981E8 1306353.8876920089
 -1.5089393456590816E8 1275250.4957571162
 -1.5075653210659102E8 1244147.1038222236
 -1.5062321402760664E8 1213043.711887331
 -1.5049363509327146E8 1181940.3199524384
 -1.503674959397379E8 1150836.9280175457
 -1.5024453497895667E8 1119733.536082653
 -1.5012452205131778E8 1088630.1441477605
 -1.5000725338645944E8 1057526.7522128678
 -1.4989254755715096E8 1026423.3602779752
 -1.497802421970959E8 995319.9683430826
 -1.4967019131347987E8 964216.57640819
 -1.4956226306765342E8 933113.1844732973
 -1.494563379280068E8 902009.7925384047
 -1.4935230712149805E8 870906.4006035121
 -1.4925007132687038E8 839803.0086686194
 -1.4914953956500635E8 808699.6167337268
 -1.4905062825125575E8 777596.2247988342
 -1.489532603817542E8 746492.8328639416
 -1.488573648312876E8 715389.4409290489
 -1.4876287574456987E8 684286.0489941563
 -1.4866973200618437E8 653182.6570592637
 -1.4857787677711454E8 622079.265124371
 -1.4848725708791995E8 590975.8731894784
 -1.4839782348032233E8 559872.4812545858
 -1.4830952969034448E8 528769.0893196932
 -1.4822233236726364E8 497665.69738480053
 -1.4813619082355505E8 466562.3054499079
 -1.480510668117497E8 435458.9135150153
 -1.4796692432475054E8 404355.52158012264
 -1.4788372941666195E8 373252.12964523
 -1.4780145004161638E8 342148.7377103374
 -1.477200559084367E8 311045.34577544476
 -1.4763951834927493E8 279941.95384055213
 -1.4755981020061928E8 248838.5619056595
 -1.474809056952756E8 217735.16997076687
 -1.4740278036411238E8 186631.77803587425
 -1.473254109465116E8 155528.38610098162
 -1.472487753086018E8 124424.99416608897

 -1.6924238667622945E8 1456831.5369782539
 -1.6927646430600482E8 1509460.7485537964
 -1.6930958023639315E8 1562089.960129339
 -1.6934178317705083E8 1614719.1717048816
 -1.6937311802292866E8 1667348.3832804242
 -1.6940362625458232E8 1719977.5948559667
 -1.694333462863367E8 1772606.8064315093
 -1.694623137703492E8 1825236.018007052
 -1.6949056186319354E8 1877865.2295825945
 -1.6951812146044296E8 1930494.441158137
 -1.6954502140381238E8 1983123.6527336796
 -1.6957128866467083E8 2035752.8643092222
 -1.6959694850712815E8 2088382.0758847648
 -1.6962202463339436E8 2141011.2874603076
 -1.6964653931371197E8 2193640.49903585
 -1.696705135027996E8 2246269.7106113927
 -1.696939669444815E8 2298898.9221869353
 -1.697169182659266E8 2351528.133762478
 -1.6973938506272823E8 2404157.3453380205
 -1.697613839758847E8 2456786.556913563
 -1.6978293076160052E8 2509415.7684891056
 -1.69804040354707E8 2562044.980064648
 -1.6982472692639792E8 2614674.191640191
 -1.698450039368886E8 2667303.4032157334
 -1.698648841835316E8 2719932.614791276
 -1.6988437984485668E8 2772561.8263668185
 -1.6990350252094814E8 2825191.037942361
 -1.6992226327052307E8 2877820.2495179037
 -1.6994067264503285E8 2930449.4610934462
 -1.6995874072007385E8 2983078.672668989
 -1.699764771243608E8 3035707.8842445314
 -1.6999389106648967E8 3088337.095820074
 -1.7001099135969108E8 3140966.3073956165
 -1.7002778644475567E8 3193595.518971159
 -1.7004428441129223E8 3246224.7305467017
 -1.7006049301746437E8 3298853.9421222443
 -1.700764197083356E8 3351483.153697787
 -1.7009207163294092E8 3404112.3652733294
 -1.7010745566019014E8 3456741.576848872
 -1.7012257839369938E8 3509370.7884244146
 -1.7013744618563688E8 3561999.999999957

 -1.506533405449316E8 1456831.5369782539
 -1.5048323325254127E8 1423521.3734079497
 -1.5032018065527073E8 1390211.2098376455
 -1.5016337257782707E8 1356901.0462673414
 -1.5001214243963948E8 1323590.8826970372
 -1.4986593399816668E8 1290280.719126733
 -1.4972427738128102E8 1256970.5555564289
 -1.4958677142222318E8 1223660.3919861247
 -1.4945307038300323E8 1190350.2284158205
 -1.493228738033446E8 1157040.0648455163
 -1.4919591862050065E8 1123729.9012752122
 -1.490719729684307E8 1090419.737704908
 -1.4895083123869714E8 1057109.5741346038
 -1.4883231010289136E8 1023799.4105642997
 -1.4871624527730954E8 990489.2469939955
 -1.4860248886734638E8 957179.0834236913
 -1.4849090716952634E8 923868.9198533872
 -1.4838137883835366E8 890558.756283083
 -1.482737933466185E8 857248.5927127788
 -1.4816804968372685E8 823938.4291424747
 -1.4806405524858466E8 790628.2655721705
 -1.4796172490264693E8 757318.1020018663
 -1.478609801557007E8 724007.9384315622
 -1.4776174846233654E8 690697.774861258
 -1.4766396261126128E8 657387.6112909538
 -1.4756756019290948E8 624077.4477206497
 -1.4747248313342774E8 590767.2841503455
 -1.4737867728519434E8 557457.1205800413
 -1.472860920657147E8 524146.9570097372
 -1.4719468013808888E8 490836.7934394331
 -1.4710439712735012E8 457526.629869129
 -1.4701520136787376E8 424216.4662988249
 -1.4692705367779863E8 390906.30272852076
 -1.4683991715701264E8 357596.13915821665
 -1.4675375700576466E8 324285.97558791254
 -1.4666854036138597E8 290975.81201760843
 -1.465842361509615E8 257665.6484473043
 -1.4650081495808697E8 224355.48487700016
 -1.46418248902102E8 191045.32130669602
 -1.4633651152840003E8 157735.15773639188

 -1.6780097417564845E8 1549343.043492939
 -1.678395343117436E8 1599659.4674056147
 -1.678769205763679E8 1649975.8913182903
 -1.67913199111694E8 1700292.3152309658
 -1.6794843030728716E8 1750608.7391436414
 -1.6798266946871772E8 1800925.163056317
 -1.6801596738997835E8 1851241.5869689926
 -1.6804837084605318E8 1901558.0108816682
 -1.680799230188069E8 1951874.4347943438
 -1.6811066386687365E8 2002190.8587070194
 -1.6814063044826427E8 2052507.282619695
 -1.681698572028532E8 2102823.7065323703
 -1.681983762006607E8 2153140.130445046
 -1.6822621736084604E8 2203456.5543577215
 -1.6825340864550978E8 2253772.978270397
 -1.6827997623175064E8 2304089.4021830726
 -1.68305944664875E8 2354405.826095748
 -1.683313369952141E8 2404722.250008424
 -1.6835617490063554E8 2455038.6739210994
 -1.6838047879652932E8 2505355.097833775
 -1.684042679347934E8 2555671.5217464506
 -1.6842756049312878E8 2605987.945659126
 -1.6845037365577552E8 2656304.3695718017
 -1.6847272368666697E8 2706620.7934844773
 -1.684946259958515E8 2756937.217397153
 -1.68516095199921E8 2807253.6413098285
 -1.6853714517709166E8 2857570.065222504
 -1.685577891175012E8 2907886.4891351797
 -1.685780395692197E8 2958202.9130478553
 -1.6859790848040944E8 3008519.336960531
 -1.6861740723801926E8 3058835.7608732064
 -1.68636546703354E8 3109152.184785882
 -1.6865533724482033E8 3159468.6086985576
 -1.6867378876811716E8 3209785.032611233
 -1.6869191074410933E8 3260101.456523909
 -1.687097122345968E8 3310417.8804365844
 -1.6872720191616982E8 3360734.30434926
 -1.6874438810232034E8 3411050.7282619355
 -1.6876127876396152E8 3461367.152174611
 -1.687778815484935E8 3511683.5760872867

 -1.499898830452896E8 1549343.043492939
 -1.4979909395238453E8 1513720.092259768
 -1.4961743259528318E8 1478097.1410265968
 -1.4944370695275614E8 1442474.1897934256
 -1.4927696292634478E8 1406851.2385602545
 -1.491164227961068E8 1371228.2873270833
 -1.489614427392183E8 1335605.3360939121
 -1.4881148265740845E8 1299982.384860741
 -1.4866608421700037E8 1264359.4336275698
 -1.4852485452485827E8 1228736.4823943987
 -1.4838745376760936E8 1193113.5311612275
 -1.4825358569823167E8 1157490.5799280563
 -1.481229902073892E8 1121867.6286948852
 -1.4799543744710043E8 1086244.677461714
 -1.4787072312789825E8 1050621.7262285429
 -1.477486647152663E8 1014998.7749953716
 -1.4762909832377774E8 979375.8237622003
 -1.475118761586694E8 943752.872529029
 -1.4739686439138857E8 908129.9212958578
 -1.4728394138243142E8 872506.9700626865
 -1.471729961845347E8 836884.0188295152
 -1.4706392727401227E8 801261.0675963439
 -1.4695664146914053E8 765638.1163631727
 -1.4685105300296667E8 730015.1651300014
 -1.467470827244318E8 694392.2138968301
 -1.4664465740676063E8 658769.2626636588
 -1.4654370914603123E8 623146.3114304875
 -1.4644417483596408E8 587523.3601973163
 -1.4634599570745233E8 551900.408964145
 -1.4624911692334458E8 516277.4577309737
 -1.4615348722059074E8 480654.50649780245
 -1.4605905859315962E8 445031.55526463117
 -1.4596578601019338E8 409408.6040314599
 -1.4587362716473097E8 373785.6527982886
 -1.4578254224904567E8 338162.70156511734
 -1.4569249375323224E8 302539.75033194607
 -1.4560344628417104E8 266916.7990987748
 -1.455153664024063E8 231293.84786560351
 -1.454282224748196E8 195670.89663243224
 -1.4534198454126966E8 160047.94539926096
 -1.4525662419361502E8 124424.9941660897

 -1.6632872459433854E8 1646233.8915006225
 -1.6637257938718694E8 1694128.044213106
 -1.66414975600152E8 1742022.1969255893
 -1.6645600557943806E8 1789916.3496380728
 -1.6649575266837564E8 1837810.5023505562
 -1.6653429237639877E8 1885704.6550630396
 -1.66571693360778E8 1933598.807775523
 -1.6660801825641692E8 1981492.9604880065
 -1.6664332438142574E8 2029387.11320049
 -1.6667766434040943E8 2077281.2659129733
 -1.6671108654298025E8 2125175.4186254567
 -1.667436356515736E8 2173069.57133794
 -1.667753529699658E8 2220963.7240504236
 -1.668062767817949E8 2268857.876762907
 -1.6683644264669675E8 2316752.0294753904
 -1.668658836603541E8 2364646.182187874
 -1.6689463068367168E8 2412540.3349003573
 -1.6692271254542735E8 2460434.4876128407
 -1.6695015622204605E8 2508328.640325324
 -1.6697698699756393E8 2556222.7930378076
 -1.6700322860637826E8 2604116.945750291
 -1.67028903360986E8 2652011.0984627744
 -1.6705403226658982E8 2699905.251175258
 -1.6707863512417826E8 2747799.4038877413
 -1.671027306234607E8 2795693.5566002247
 -1.6712633642684707E8 2843587.709312708
 -1.6714946924550012E8 2891481.8620251915
 -1.6717214490835327E8 2939376.014737675
 -1.6719437842486915E8 2987270.1674501584
 -1.672161840422173E8 3035164.320162642
 -1.6723757529746208E8 3083058.4728751252
 -1.6725856506528118E8 3130952.6255876087
 -1.6727916560167262E8 3178846.778300092
 -1.6729938858405152E8 3226740.9310125755
 -1.6731924514809406E8 3274635.083725059
 -1.6733874592164394E8 3322529.2364375424
 -1.6735790105596069E8 3370423.389150026
 -1.673767202545597E8 3418317.541862509
 -1.673952127998658E8 3466211.6945749926
 -1.674133875778781E8 3514105.847287476
 -1.6743125310102457E8 3561999.9999999595

 -1.493480662382114E8 1646233.8915006225
 -1.4913282294392234E8 1608188.6690672592
 -1.489295645265628E8 1570143.4466338959
 -1.4873650006033716E8 1532098.2242005325
 -1.4855224298189515E8 1494053.0017671692
 -1.483756938935396E8 1456007.779333806
 -1.4820596370968372E8 1417962.5569004426
 -1.4804232137269342E8 1379917.3344670793
 -1.4788415717213476E8 1341872.112033716
 -1.4773095632888275E8 1303826.8896003526
 -1.4758227953830796E8 1265781.6671669893
 -1.4743774835560387E8 1227736.444733626
 -1.4729703402760205E8 1189691.2223002627
 -1.4715984882720962E8 1151645.9998668993
 -1.4702593923762533E8 1113600.777433536
 -1.468950805256497E8 1075555.5550001727
 -1.4676707237312618E8 1037510.3325668094
 -1.4664173532486945E8 999465.110133446
 -1.4651890787405127E8 961419.8877000827
 -1.4639844405062458E8 923374.6652667194
 -1.4628021141062498E8 885329.4428333561
 -1.4616408934783193E8 847284.2203999928
 -1.4604996766681963E8 809238.9979666295
 -1.459377453696005E8 771193.7755332661
